,new_cases,new_deaths,new_recovered,new_activeCases,total_cases,total_deaths,total_recovered,total_activeCases,Province,Island,Longitude,Latitude,ConfirmedInOther_Country,DeathsInOther_Country,RecoveredInOther_Country
2021-03-27,141.0,9.0,87.0,45.0,167718.0,7403.0,124082.0,36233.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,2276,50,801.0
2021-03-27,275.0,17.0,452.0,-194.0,138439.0,9781.0,125628.0,3030.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,2337,50,849.0
2021-03-27,66.0,0.0,51.0,15.0,5799.0,34.0,5112.0,653.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,2386,50,893.0
2021-03-27,267.0,4.0,164.0,99.0,26871.0,814.0,23448.0,2609.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,2386,50,893.0
2021-03-27,183.0,0.0,55.0,128.0,16810.0,383.0,13771.0,2656.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,2476,55,948.0
2021-03-27,196.0,3.0,299.0,-106.0,62929.0,1490.0,57925.0,3514.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,2506,56,948.0
2021-03-27,27.0,2.0,18.0,7.0,10999.0,170.0,9233.0,1596.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,2546,58,976.0
2021-03-27,75.0,3.0,53.0,19.0,9050.0,145.0,8167.0,738.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,2585,59,976.0
2021-03-27,25.0,0.0,1.0,24.0,9123.0,229.0,8623.0,271.0,Kepulauan Riau,Sumatera,108.261746,3.916346,2721,63,1183.0
2021-03-27,48.0,4.0,51.0,-7.0,13843.0,744.0,12511.0,588.0,Lampung,Sumatera,105.02143659999999,-4.916792975,2721,63,1183.0
2021-03-27,15.0,0.0,10.0,5.0,7337.0,110.0,6791.0,436.0,Maluku,Maluku,129.57679199999998,-3.192572,2814,65,1220.0
2021-03-27,7.0,0.0,5.0,2.0,4300.0,120.0,3629.0,551.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,2928,67,1319.0
2021-03-27,35.0,3.0,6.0,26.0,9454.0,348.0,7409.0,1697.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,2928,67,1319.0
2021-03-27,53.0,0.0,56.0,-3.0,12162.0,324.0,9480.0,2358.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,3008,68,1391.0
2021-03-27,121.0,0.0,0.0,121.0,19414.0,246.0,10403.0,8765.0,Papua,Papua,138.69603,-4.66620953,3032,69,1482.0
2021-03-27,44.0,0.0,36.0,8.0,8233.0,132.0,7639.0,462.0,Papua Barat,Papua,132.9762624,-2.045160182,3087,69,1533.0
2021-03-27,112.0,3.0,75.0,34.0,34267.0,838.0,32115.0,1314.0,Riau,Sumatera,101.8051092,0.511647851,3177,69,1626.0
2021-03-27,1.0,0.0,7.0,-6.0,5360.0,112.0,5058.0,190.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,3177,69,1626.0
2021-03-27,34.0,0.0,161.0,-127.0,59350.0,906.0,56970.0,1474.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,3214,73,1679.0
2021-03-27,13.0,0.0,20.0,-7.0,11092.0,294.0,9902.0,896.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,3315,74,1689.0
2021-03-27,13.0,1.0,0.0,12.0,10245.0,205.0,9585.0,455.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,3418,75,1771.0
2021-03-27,19.0,0.0,6.0,13.0,15345.0,499.0,12395.0,2451.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,3467,77,1871.0
2021-03-27,110.0,1.0,64.0,45.0,31349.0,680.0,29535.0,1134.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,3618,80,1915.0
2021-03-27,84.0,2.0,16.0,66.0,17342.0,826.0,15328.0,1188.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,3699,86,1962.0
2021-03-27,80.0,3.0,76.0,1.0,27051.0,904.0,23660.0,2487.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,3790,89,1999.0
2021-03-28,12.0,0.0,19.0,-7.0,9845.0,395.0,8062.0,1388.0,Aceh,Sumatera,96.91052174,4.225614628,3790,89,1999.0
2021-03-28,121.0,5.0,126.0,-10.0,39171.0,1110.0,36320.0,1741.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,3838,89,2005.0
2021-03-28,79.0,0.0,29.0,50.0,36162.0,949.0,33801.0,1412.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,3838,89,2005.0
2021-03-28,27.0,0.0,0.0,27.0,5364.0,154.0,4941.0,269.0,Bengkulu,Sumatera,102.3384213,-3.533583627,3903,91,2072.0
2021-03-28,1470.0,23.0,1175.0,272.0,379686.0,6301.0,365667.0,7718.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,4123,96,2206.0
2021-03-28,127.0,6.0,179.0,-58.0,32811.0,794.0,26863.0,5154.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,4123,96,2206.0
2021-03-28,8.0,0.0,0.0,8.0,5119.0,145.0,4790.0,184.0,Gorontalo,Sulawesi,122.3760581,0.687002604,4220,96,2290.0
2021-03-28,53.0,0.0,12.0,41.0,6132.0,92.0,4960.0,1080.0,Jambi,Sumatera,102.72364040000001,-1.69769766,4409,96,2375.0
2021-03-28,575.0,5.0,738.0,-168.0,248511.0,3240.0,220764.0,24507.0,Jawa Barat,Jawa,107.6037083,-6.920432083,4452,96,2375.0
2021-03-28,101.0,1.0,1.0,99.0,167819.0,7404.0,124083.0,36332.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,4559,100,2475.0
2021-03-28,265.0,19.0,339.0,-93.0,138704.0,9800.0,125967.0,2937.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,4713,102,2607.0
2021-03-28,10.0,0.0,63.0,-53.0,5809.0,34.0,5175.0,600.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,4713,102,2607.0
2021-03-28,248.0,6.0,196.0,46.0,27119.0,820.0,23644.0,2655.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,4713,102,2607.0
2021-03-28,111.0,0.0,40.0,71.0,16921.0,383.0,13811.0,2727.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,5023,106,2815.0
2021-03-28,164.0,4.0,366.0,-206.0,63093.0,1494.0,58291.0,3308.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,5078,107,2900.0
2021-03-28,59.0,0.0,31.0,28.0,11058.0,170.0,9264.0,1624.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,5163,108,2978.0
2021-03-28,94.0,2.0,50.0,42.0,9144.0,147.0,8217.0,780.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,5163,108,2978.0
2021-03-28,20.0,0.0,8.0,12.0,9143.0,229.0,8631.0,283.0,Kepulauan Riau,Sumatera,108.261746,3.916346,5191,109,3078.0
2021-03-28,35.0,5.0,47.0,-17.0,13878.0,749.0,12558.0,571.0,Lampung,Sumatera,105.02143659999999,-4.916792975,5385,112,3178.0
2021-03-28,3.0,0.0,21.0,-18.0,7340.0,110.0,6812.0,418.0,Maluku,Maluku,129.57679199999998,-3.192572,5517,114,3201.0
2021-03-28,4.0,0.0,0.0,4.0,4304.0,120.0,3629.0,555.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,5628,116,3276.0
2021-03-28,6.0,0.0,0.0,6.0,9460.0,348.0,7409.0,1703.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,5703,122,3300.0
2021-03-28,20.0,0.0,13.0,7.0,12182.0,324.0,9493.0,2365.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,5773,123,3339.0
2021-03-28,15.0,0.0,15.0,0.0,19429.0,246.0,10418.0,8765.0,Papua,Papua,138.69603,-4.66620953,5923,124,3525.0
2021-03-28,31.0,0.0,40.0,-9.0,8264.0,132.0,7679.0,453.0,Papua Barat,Papua,132.9762624,-2.045160182,6051,127,3633.0
2021-03-28,125.0,1.0,95.0,29.0,34392.0,839.0,32210.0,1343.0,Riau,Sumatera,101.8051092,0.511647851,6135,130,3705.0
2021-03-28,3.0,0.0,2.0,1.0,5363.0,112.0,5060.0,191.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,6268,130,3795.0
2021-03-28,35.0,1.0,139.0,-105.0,59385.0,907.0,57109.0,1369.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,6268,130,3795.0
2021-03-28,18.0,0.0,58.0,-40.0,11110.0,294.0,9960.0,856.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,6410,132,3948.0
2021-03-28,4.0,0.0,3.0,1.0,10249.0,205.0,9588.0,456.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,6410,132,3948.0
2021-03-28,5.0,0.0,4.0,1.0,15350.0,499.0,12399.0,2452.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,6502,136,4088.0
2021-03-28,106.0,2.0,128.0,-24.0,31455.0,682.0,29663.0,1110.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,6549,136,4182.0
2021-03-28,101.0,5.0,83.0,13.0,17443.0,831.0,15411.0,1201.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,6607,138,4257.0
2021-03-28,69.0,2.0,86.0,-19.0,27120.0,906.0,23746.0,2468.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,6644,142,4257.0
2021-03-29,8.0,1.0,6.0,1.0,9853.0,396.0,8068.0,1389.0,Aceh,Sumatera,96.91052174,4.225614628,6714,144,4422.0
2021-03-29,144.0,8.0,232.0,-96.0,39315.0,1118.0,36552.0,1645.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,6714,144,4422.0
2021-03-29,328.0,1.0,90.0,237.0,36490.0,950.0,33891.0,1649.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,6735,146,4493.0
2021-03-29,10.0,0.0,42.0,-32.0,5374.0,154.0,4983.0,237.0,Bengkulu,Sumatera,102.3384213,-3.533583627,6790,149,4632.0
2021-03-29,1014.0,22.0,1079.0,-87.0,380700.0,6323.0,366746.0,7631.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,6843,150,4701.0
2021-03-29,106.0,6.0,172.0,-72.0,32917.0,800.0,27035.0,5082.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,6882,150,4779.0
2021-03-29,2.0,0.0,14.0,-12.0,5121.0,145.0,4804.0,172.0,Gorontalo,Sulawesi,122.3760581,0.687002604,6882,150,4779.0
2021-03-29,46.0,2.0,33.0,11.0,6178.0,94.0,4993.0,1091.0,Jambi,Sumatera,102.72364040000001,-1.69769766,6947,152,4942.0
2021-03-29,1373.0,8.0,1235.0,130.0,249884.0,3248.0,221999.0,24637.0,Jawa Barat,Jawa,107.6037083,-6.920432083,6964,154,4943.0
2021-03-29,390.0,37.0,870.0,-517.0,168209.0,7441.0,124953.0,35815.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,7012,154,5035.0
2021-03-29,251.0,33.0,804.0,-586.0,138955.0,9833.0,126771.0,2351.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,7060,154,5099.0
2021-03-29,0.0,0.0,0.0,0.0,5809.0,34.0,5175.0,600.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,7124,155,5192.0
2021-03-29,275.0,6.0,217.0,52.0,27394.0,826.0,23861.0,2707.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,7163,155,5282.0
2021-03-29,72.0,0.0,47.0,25.0,16993.0,383.0,13858.0,2752.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,7163,155,5282.0
2021-03-29,124.0,3.0,300.0,-179.0,63217.0,1497.0,58591.0,3129.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,7186,156,5323.0
2021-03-29,15.0,1.0,6.0,8.0,11073.0,171.0,9270.0,1632.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,7256,163,5341.0
2021-03-29,63.0,2.0,54.0,7.0,9207.0,149.0,8271.0,787.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,7312,163,5424.0
2021-03-29,11.0,0.0,2.0,9.0,9154.0,229.0,8633.0,292.0,Kepulauan Riau,Sumatera,108.261746,3.916346,7323,163,5483.0
2021-03-29,61.0,1.0,54.0,6.0,13939.0,750.0,12612.0,577.0,Lampung,Sumatera,105.02143659999999,-4.916792975,7348,163,5516.0
2021-03-29,0.0,0.0,12.0,-12.0,7340.0,110.0,6824.0,406.0,Maluku,Maluku,129.57679199999998,-3.192572,7367,163,5516.0
2021-03-29,6.0,0.0,34.0,-28.0,4310.0,120.0,3663.0,527.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,7395,163,5628.0
2021-03-29,32.0,2.0,12.0,18.0,9492.0,350.0,7421.0,1721.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,7413,163,5652.0
2021-03-29,27.0,2.0,498.0,-473.0,12209.0,326.0,9991.0,1892.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,7431,163,5652.0
2021-03-29,50.0,1.0,11.0,38.0,19479.0,247.0,10429.0,8803.0,Papua,Papua,138.69603,-4.66620953,7460,163,5708.0
2021-03-29,11.0,0.0,7.0,4.0,8275.0,132.0,7686.0,457.0,Papua Barat,Papua,132.9762624,-2.045160182,7469,163,5733.0
2021-03-29,69.0,5.0,105.0,-41.0,34461.0,844.0,32315.0,1302.0,Riau,Sumatera,101.8051092,0.511647851,7482,163,5789.0
2021-03-29,1.0,0.0,49.0,-48.0,5364.0,112.0,5109.0,143.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,7496,163,5830.0
2021-03-29,46.0,0.0,109.0,-63.0,59431.0,907.0,57218.0,1306.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,7496,163,5830.0
2021-03-29,26.0,0.0,64.0,-38.0,11136.0,294.0,10024.0,818.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,7517,163,5867.0
2021-03-29,4.0,0.0,16.0,-12.0,10253.0,205.0,9604.0,444.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,7541,163,5889.0
2021-03-29,2.0,0.0,10.0,-8.0,15352.0,499.0,12409.0,2444.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,7543,163,5934.0
2021-03-29,41.0,1.0,37.0,3.0,31496.0,683.0,29700.0,1113.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,7543,163,5934.0
2021-03-29,91.0,1.0,70.0,20.0,17534.0,832.0,15481.0,1221.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,7549,163,5934.0
2021-03-29,74.0,1.0,78.0,-5.0,27194.0,907.0,23824.0,2463.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,7565,163,5976.0
2021-03-30,9.0,0.0,0.0,9.0,9862.0,396.0,8068.0,1398.0,Aceh,Sumatera,96.91052174,4.225614628,7570,163,5995.0
2021-03-30,169.0,11.0,172.0,-14.0,39484.0,1129.0,36724.0,1631.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,7570,163,5995.0
2021-03-30,319.0,1.0,90.0,228.0,36809.0,951.0,33981.0,1877.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,7579,163,6003.0
2021-03-30,52.0,0.0,18.0,34.0,5426.0,154.0,5001.0,271.0,Bengkulu,Sumatera,102.3384213,-3.533583627,7579,163,6003.0
2021-03-30,384.0,21.0,1087.0,-724.0,381084.0,6344.0,367833.0,6907.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,7585,163,6032.0
2021-03-30,283.0,5.0,238.0,40.0,33200.0,805.0,27273.0,5122.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,7585,163,6032.0
2021-03-30,10.0,1.0,24.0,-15.0,5131.0,146.0,4828.0,157.0,Gorontalo,Sulawesi,122.3760581,0.687002604,7623,163,6043.0
2021-03-30,20.0,0.0,15.0,5.0,6198.0,94.0,5008.0,1096.0,Jambi,Sumatera,102.72364040000001,-1.69769766,7659,163,6069.0
2021-03-30,890.0,9.0,958.0,-77.0,250774.0,3257.0,222957.0,24560.0,Jawa Barat,Jawa,107.6037083,-6.920432083,7674,163,6070.0
2021-03-30,650.0,17.0,1108.0,-475.0,168859.0,7458.0,126061.0,35340.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,7698,164,6081.0
2021-03-30,279.0,33.0,494.0,-248.0,139234.0,9866.0,127265.0,2103.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,7714,164,6087.0
2021-03-30,40.0,0.0,57.0,-17.0,5849.0,34.0,5232.0,583.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,7725,164,6098.0
2021-03-30,221.0,3.0,82.0,136.0,27615.0,829.0,23943.0,2843.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,7733,164,6109.0
2021-03-30,79.0,4.0,154.0,-79.0,17072.0,387.0,14012.0,2673.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,7733,164,6109.0
2021-03-30,246.0,10.0,279.0,-43.0,63463.0,1507.0,58870.0,3086.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,7746,164,6122.0
2021-03-30,34.0,0.0,137.0,-103.0,11107.0,171.0,9407.0,1529.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,7765,164,6127.0
2021-03-30,89.0,3.0,60.0,26.0,9296.0,152.0,8331.0,813.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,7772,169,6166.0
2021-03-30,8.0,0.0,38.0,-30.0,9162.0,229.0,8671.0,262.0,Kepulauan Riau,Sumatera,108.261746,3.916346,7788,169,6166.0
2021-03-30,51.0,5.0,71.0,-25.0,13990.0,755.0,12683.0,552.0,Lampung,Sumatera,105.02143659999999,-4.916792975,7788,169,6166.0
2021-03-30,12.0,0.0,8.0,4.0,7352.0,110.0,6832.0,410.0,Maluku,Maluku,129.57679199999998,-3.192572,7788,169,6166.0
2021-03-30,12.0,0.0,0.0,12.0,4322.0,120.0,3663.0,539.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,7788,169,6166.0
2021-03-30,60.0,4.0,75.0,-19.0,9552.0,354.0,7496.0,1702.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,7834,170,6177.0
2021-03-30,116.0,4.0,18.0,94.0,12325.0,330.0,10009.0,1986.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,7834,170,6177.0
2021-03-30,52.0,1.0,35.0,16.0,19531.0,248.0,10464.0,8819.0,Papua,Papua,138.69603,-4.66620953,7846,170,6177.0
2021-03-30,15.0,0.0,19.0,-4.0,8290.0,132.0,7705.0,453.0,Papua Barat,Papua,132.9762624,-2.045160182,7857,170,6221.0
2021-03-30,132.0,2.0,140.0,-10.0,34593.0,846.0,32455.0,1292.0,Riau,Sumatera,101.8051092,0.511647851,7871,170,6230.0
2021-03-30,0.0,0.0,7.0,-7.0,5364.0,112.0,5116.0,136.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,7887,171,6239.0
2021-03-30,104.0,0.0,114.0,-10.0,59535.0,907.0,57332.0,1296.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,7887,171,6239.0
2021-03-30,45.0,0.0,10.0,35.0,11181.0,294.0,10034.0,853.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,7914,175,6239.0
2021-03-30,7.0,0.0,22.0,-15.0,10260.0,205.0,9626.0,429.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,7924,175,6239.0
2021-03-30,8.0,0.0,33.0,-25.0,15360.0,499.0,12442.0,2419.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,7928,175,6260.0
2021-03-30,106.0,0.0,13.0,93.0,31602.0,683.0,29713.0,1206.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,7945,175,6277.0
2021-03-30,91.0,2.0,65.0,24.0,17625.0,834.0,15546.0,1245.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,7959,175,6297.0
2021-03-30,69.0,2.0,73.0,-6.0,27263.0,909.0,23897.0,2457.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,7969,175,6313.0
2021-03-31,30.0,0.0,2.0,28.0,9892.0,396.0,8070.0,1426.0,Aceh,Sumatera,96.91052174,4.225614628,7969,175,6313.0
2021-03-31,200.0,4.0,203.0,-7.0,39684.0,1133.0,36927.0,1624.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,7969,175,6313.0
2021-03-31,950.0,5.0,701.0,244.0,37759.0,956.0,34682.0,2121.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,8004,175,6331.0
2021-03-31,35.0,0.0,17.0,18.0,5461.0,154.0,5018.0,289.0,Bengkulu,Sumatera,102.3384213,-3.533583627,8004,175,6331.0
2021-03-31,965.0,0.0,1073.0,-108.0,382049.0,6344.0,368906.0,6799.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,8011,175,6351.0
2021-03-31,272.0,4.0,231.0,37.0,33472.0,809.0,27504.0,5159.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,8011,175,6351.0
2021-03-31,8.0,0.0,10.0,-2.0,5139.0,146.0,4838.0,155.0,Gorontalo,Sulawesi,122.3760581,0.687002604,8021,175,6507.0
2021-03-31,27.0,0.0,77.0,-50.0,6225.0,94.0,5085.0,1046.0,Jambi,Sumatera,102.72364040000001,-1.69769766,8032,175,6525.0
2021-03-31,971.0,7.0,828.0,136.0,251745.0,3264.0,223785.0,24696.0,Jawa Barat,Jawa,107.6037083,-6.920432083,8067,175,6680.0
2021-03-31,497.0,10.0,657.0,-170.0,169356.0,7468.0,126718.0,35170.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,8068,175,6700.0
2021-03-31,301.0,36.0,274.0,-9.0,139535.0,9902.0,127539.0,2094.0,Jawa Timur,Jawa,112.73294140000002,-7.723345579,8075,175,6720.0
2021-03-31,53.0,0.0,62.0,-9.0,5902.0,34.0,5294.0,574.0,Kalimantan Barat,Kalimantan,111.12117759999998,-0.08647457199999999,8088,175,6720.0
2021-03-31,267.0,4.0,83.0,180.0,27882.0,833.0,24026.0,3023.0,Kalimantan Selatan,Kalimantan,115.4385783,-2.9935949789999996,8101,175,6720.0
2021-03-31,168.0,0.0,63.0,105.0,17240.0,387.0,14075.0,2778.0,Kalimantan Tengah,Kalimantan,113.41765359999998,-1.602484653,8101,175,6720.0
2021-03-31,200.0,3.0,161.0,36.0,63663.0,1510.0,59031.0,3122.0,Kalimantan Timur,Kalimantan,116.4684405,0.45385803,8101,175,6720.0
2021-03-31,25.0,1.0,8.0,16.0,11132.0,172.0,9415.0,1545.0,Kalimantan Utara,Kalimantan,116.2188791,2.8910126210000002,8133,175,6720.0
2021-03-31,68.0,3.0,90.0,-25.0,9364.0,155.0,8421.0,788.0,Kepulauan Bangka Belitung,Sumatera,106.5499324,-2.447444127,8140,175,6746.0
2021-03-31,23.0,0.0,4.0,19.0,9185.0,229.0,8675.0,281.0,Kepulauan Riau,Sumatera,108.261746,3.916346,8161,175,6754.0
2021-03-31,29.0,2.0,49.0,-22.0,14019.0,757.0,12732.0,530.0,Lampung,Sumatera,105.02143659999999,-4.916792975,8161,175,6754.0
2021-03-31,0.0,0.0,0.0,0.0,7352.0,110.0,6832.0,410.0,Maluku,Maluku,129.57679199999998,-3.192572,8167,175,6764.0
2021-03-31,6.0,0.0,5.0,1.0,4328.0,120.0,3668.0,540.0,Maluku Utara,Maluku,127.53910719999999,0.21203694899999997,8174,176,6771.0
2021-03-31,42.0,0.0,12.0,30.0,9594.0,354.0,7508.0,1732.0,Nusa Tenggara Barat,Nusa Tenggara,117.5086257,-8.606998866,8174,176,6771.0
2021-03-31,90.0,3.0,270.0,-183.0,12415.0,333.0,10279.0,1803.0,Nusa Tenggara Timur,Nusa Tenggara,121.592271,-8.682205,8174,176,6771.0
2021-03-31,58.0,0.0,0.0,58.0,19589.0,248.0,10464.0,8877.0,Papua,Papua,138.69603,-4.66620953,8223,176,6784.0
2021-03-31,19.0,1.0,24.0,-6.0,8309.0,133.0,7729.0,447.0,Papua Barat,Papua,132.9762624,-2.045160182,8231,176,6807.0
2021-03-31,160.0,5.0,144.0,11.0,34753.0,851.0,32599.0,1303.0,Riau,Sumatera,101.8051092,0.511647851,8247,176,6818.0
2021-03-31,1.0,1.0,3.0,-3.0,5365.0,113.0,5119.0,133.0,Sulawesi Barat,Sulawesi,119.34501940000001,-2.461746053,8256,176,6819.0
2021-03-31,94.0,0.0,136.0,-42.0,59629.0,907.0,57468.0,1254.0,Sulawesi Selatan,Sulawesi,120.16205590000001,-3.731080714,8256,176,6819.0
2021-03-31,40.0,0.0,78.0,-38.0,11221.0,294.0,10112.0,815.0,Sulawesi Tengah,Sulawesi,121.20109270000002,-1.00413668,8256,176,6819.0
2021-03-31,7.0,0.0,2.0,5.0,10267.0,205.0,9628.0,434.0,Sulawesi Tenggara,Sulawesi,122.070311,-4.124688793,8289,176,6837.0
2021-03-31,4.0,0.0,12.0,-8.0,15364.0,499.0,12454.0,2411.0,Sulawesi Utara,Sulawesi,124.5212396,1.259638212,8289,176,6837.0
2021-03-31,126.0,1.0,56.0,69.0,31728.0,684.0,29769.0,1275.0,Sumatera Barat,Sumatera,100.46506240000001,-0.850253225,8289,176,6837.0
2021-03-31,102.0,2.0,41.0,59.0,17727.0,836.0,15587.0,1304.0,Sumatera Selatan,Sumatera,104.1694647,-3.216211808,8311,178,6931.0
2021-03-31,95.0,3.0,90.0,2.0,27358.0,912.0,23987.0,2459.0,Sumatera Utara,Sumatera,99.05196442,2.191894453,8311,178,6931.0
2021-04-01,11.0,0.0,1.0,10.0,9903.0,396.0,8071.0,1436.0,Aceh,Sumatera,96.91052174,4.225614628,8311,178,6931.0
2021-04-01,172.0,12.0,195.0,-35.0,39856.0,1145.0,37122.0,1589.0,Bali,Nusa Tenggara,115.1317136,-8.369471687999999,8311,178,6931.0
2021-04-01,905.0,12.0,751.0,142.0,38664.0,968.0,35433.0,2263.0,Banten,Jawa,106.10900430000001,-6.4567363879999995,8311,178,6931.0
2021-04-01,23.0,0.0,18.0,5.0,5484.0,154.0,5036.0,294.0,Bengkulu,Sumatera,102.3384213,-3.533583627,8383,179,7071.0
2021-04-01,1337.0,18.0,988.0,331.0,383386.0,6362.0,369894.0,7130.0,DKI Jakarta,Jawa,106.8361183,-6.204698991,8383,179,7071.0
2021-04-01,176.0,5.0,280.0,-109.0,33648.0,814.0,27784.0,5050.0,Daerah Istimewa Yogyakarta,Jawa,110.4448783,-7.89450185,8403,179,7148.0
2021-04-01,23.0,1.0,2.0,20.0,5162.0,147.0,4840.0,175.0,Gorontalo,Sulawesi,122.3760581,0.687002604,8403,179,7148.0
2021-04-01,62.0,0.0,16.0,46.0,6287.0,94.0,5101.0,1092.0,Jambi,Sumatera,102.72364040000001,-1.69769766,8403,179,7148.0
2021-04-01,1014.0,73.0,1090.0,-149.0,252759.0,3337.0,224875.0,24547.0,Jawa Barat,Jawa,107.6037083,-6.920432083,8471,179,7181.0
2021-04-01,670.0,14.0,812.0,-156.0,170026.0,7482.0,127530.0,35014.0,Jawa Tengah,Jawa,110.2011149,-7.259097177,8477,179,7231.0
